CustomerID,TotalQuantity,TransactionNum,AvgPurchaseAmount,TotalSpent,PercentReturned
15221,25,2,13.477272727272727,148.25,54.54545454545454
15222,115,1,30.912,154.56,0.0
15223,112,3,13.212499999999999,422.79999999999995,37.5
15224,147,3,19.101875,305.63,12.5
15225,223,1,17.710869565217394,407.35,0.0
15226,70,1,18.189999999999998,145.51999999999998,0.0
15227,602,5,18.349655172413794,1064.28,0.0
15228,1452,5,22.202142857142857,2797.47,0.7936507936507936
15230,333,2,18.349565217391305,422.04,0.0
15232,600,2,17.22967741935484,534.12,0.0
15234,169,1,13.705714285714285,191.88,0.0
15235,1304,12,15.506853146853148,2217.48,0.0
15236,256,1,20.662666666666667,309.94,0.0
15237,1034,4,13.940707070707072,1380.13,0.0
15238,582,5,15.80923076923077,822.08,3.8461538461538463
15239,558,3,14.476923076923075,752.8,5.769230769230769
15240,967,7,17.428192771084337,1446.54,6.024096385542169
15241,1535,9,14.394414414414415,1597.78,0.9009009009009009
15243,183,1,14.356363636363637,315.84000000000003,0.0
15244,396,2,18.339411764705883,623.54,0.0
15245,1244,3,21.41247191011236,1905.71,0.0
15246,234,2,15.103030303030303,498.40000000000003,0.0
15247,131,1,47.15833333333333,282.95,0.0
15249,3499,15,18.384664804469274,6581.71,2.2346368715083798
15251,2141,15,43.25148760330579,5233.43,8.264462809917356
15252,510,2,16.721363636363638,735.74,0.0
15253,792,6,15.82,870.1,3.6363636363636362
15254,205,1,15.053333333333333,270.96,0.0
15255,480,1,18.673191489361702,877.64,0.0
15256,55,1,16.408333333333335,98.45,0.0
15257,44,2,14.375,115.0,12.5
15258,142,2,17.192941176470587,584.56,0.0
15260,840,8,21.983974358974358,1714.75,1.282051282051282
15261,266,1,13.350526315789473,253.66,0.0
15262,73,1,17.884999999999998,178.85,0.0
15263,89,1,13.034166666666666,156.41,0.0
15264,261,1,16.988695652173913,390.74,0.0
15265,607,2,17.66939024390244,1448.89,0.0
15266,18,1,18.883333333333333,113.3,0.0
15267,253,5,42.21545454545455,464.37,0.0
15269,25,1,65.375,130.75,0.0
15270,559,9,24.855833333333337,1193.0800000000002,14.583333333333334
15271,1250,16,8.741345454545455,2403.87,0.36363636363636365
15272,287,2,10.843492063492063,683.14,0.0
15274,515,2,14.593191489361702,685.88,0.0
15275,416,2,13.53714285714286,568.5600000000001,2.380952380952381
15276,64,1,2.601153846153846,135.26,0.0
15277,176,1,20.375833333333333,244.51,0.0
15279,160,2,12.09095238095238,253.91,9.523809523809524
15280,145,1,6.629375,106.07,0.0
15281,1096,12,14.387866666666666,2158.18,7.333333333333333
15286,51,1,74.51666666666667,223.55,0.0
15287,250,3,19.815238095238094,416.12,4.761904761904762
15288,772,5,25.75875,2266.77,0.0
15289,791,4,12.932203389830509,763.0,1.694915254237288
15290,3018,21,28.850849056603774,6116.38,3.7735849056603774
15291,1134,20,31.045688073394494,3383.98,5.5045871559633035
15292,56,1,6.5576,163.94,0.0
15296,1561,10,16.98275,3396.55,3.0
15297,290,4,15.486341463414636,634.94,4.878048780487805
15298,2321,14,18.362061855670106,3562.2400000000002,1.0309278350515463
15299,131,11,35.67666666666667,428.12,41.66666666666667
15300,288,1,17.315714285714286,484.84,0.0
15301,2427,14,17.280485829959513,4268.28,1.6194331983805668
15303,248,1,17.55548387096774,544.22,0.0
15304,100,10,20.48846153846154,532.7,11.538461538461538
15306,689,3,19.004827586206897,1102.28,0.0
15307,37,1,16.1875,194.25,0.0
15308,148,2,13.491428571428571,283.32,9.523809523809524
15311,15906,118,12.273356081894821,30572.93,4.496186270574067
15312,496,5,18.613125,893.4300000000001,2.083333333333333
15313,23,1,47.84,47.84,0.0
15314,285,1,13.285833333333334,318.86,0.0
15315,661,3,13.088157894736844,497.35,2.631578947368421
15316,23,1,37.949999999999996,37.949999999999996,0.0
15318,590,1,9.044848484848485,298.48,0.0
15319,169,1,12.07375,193.18,0.0
15320,109,1,5.670833333333333,204.15,0.0
15321,1024,4,23.12632075471698,2451.39,10.377358490566039
15322,336,2,11.876326530612245,581.9399999999999,14.285714285714285
15325,227,1,3.260408163265306,159.76,0.0
15326,373,1,10.555862068965517,306.12,0.0
15327,113,1,18.195999999999998,181.95999999999998,0.0
15329,470,5,15.516451612903225,962.02,8.064516129032258
15330,299,2,12.897692307692308,167.67000000000002,0.0
15332,563,4,42.77771428571429,1497.22,0.0
15333,218,1,38.4725,615.56,0.0
15334,274,3,3.5370707070707073,350.17,0.0
15335,80,1,4.831111111111111,173.92000000000002,0.0
15339,372,3,6.290795454545455,553.59,2.272727272727273
15341,391,1,68.35058823529413,1161.96,0.0
15342,272,2,14.722307692307691,382.78,7.6923076923076925
15343,84,1,15.961904761904762,335.2,0.0
15344,105,5,13.1121875,419.59,18.75
15345,78,2,13.801739130434783,317.44,13.043478260869565
15346,143,1,14.823529411764707,252.0,0.0
15347,57,1,22.07,110.35000000000001,0.0
15348,84,1,17.56,158.04,0.0
15349,304,2,6.164027777777778,443.81,0.0
15350,51,1,23.130000000000003,115.65,0.0
15351,730,10,7.928540772532188,1847.35,3.4334763948497855
15353,339,2,11.29,711.27,0.0
15355,45,2,19.789285714285715,277.05,0.0
15356,1666,10,5.319788053949903,2760.97,0.0
15358,6191,29,14.151372549019609,7938.92,1.7825311942959003
15360,216,1,32.081538461538464,417.06,0.0
15361,150,1,29.58285714285714,207.07999999999998,0.0
15363,142,2,18.611764705882354,316.40000000000003,5.88235294117647
15364,456,2,26.710689655172413,774.61,0.0
15365,808,9,10.81019867549669,1632.3400000000001,24.503311258278146
15366,559,2,12.839545454545457,564.94,0.0
15367,997,5,18.9815625,1822.23,1.0416666666666665
15368,71,1,38.5675,154.27,0.0
15369,-1,1,-8.45,-8.45,100.0
15370,823,8,22.219263157894737,2110.83,1.0526315789473684
15372,621,1,18.97074074074074,512.21,0.0
15373,475,13,14.795693430656934,2027.01,3.64963503649635
15374,41,1,31.816666666666666,95.45,0.0
15376,617,3,10.236068376068378,1197.6200000000001,0.0
15379,2103,8,17.78505102040816,3485.87,1.0204081632653061
15380,292,6,39.90162162162162,1476.3600000000001,2.7027027027027026
15381,120,2,35.525,284.2,0.0
15382,3625,8,18.62970588235294,5700.69,1.3071895424836601
15384,561,3,14.263720930232559,613.34,4.651162790697675
15385,134,1,19.4825,233.79000000000002,0.0
15386,425,1,12.325806451612904,382.1,0.0
15388,88,1,14.053999999999998,140.54,0.0
15389,23,1,28.75,28.75,0.0
15392,1116,5,16.844941176470588,1431.82,1.1764705882352942
15393,149,2,19.180833333333336,230.17000000000002,0.0
15394,890,4,24.477176470588233,2080.56,0.0
15395,17,1,15.335714285714287,107.35000000000001,0.0
15396,121,1,20.46642857142857,286.53,0.0
15397,20,1,15.666666666666666,94.0,0.0
15398,759,3,17.896891891891894,1324.3700000000001,1.3513513513513513
15399,534,3,15.6626,783.13,0.0
15400,225,6,35.753846153846155,464.8,7.6923076923076925
15402,278,2,12.382619047619048,520.07,0.0
15405,117,1,33.46625,267.73,0.0
15406,211,4,7.11396551724138,412.61,8.620689655172415
15407,529,4,5.391503267973856,824.9,0.0
15408,106,1,6.978823529411764,237.28,0.0
15410,1156,8,26.351721311475412,3214.9100000000003,0.0
15411,514,5,13.091,1309.1,1.0
15412,59,1,16.93,169.29999999999998,0.0
15414,379,3,19.02230769230769,741.87,0.0
15415,501,1,11.022708333333334,529.09,0.0
15416,1975,5,19.203626943005183,3706.3,0.5181347150259068
15417,283,1,18.151785714285715,508.25,0.0
15419,137,1,12.6525,101.22,0.0
15421,471,4,17.762830188679246,941.4300000000001,0.0
15422,38,2,16.283333333333335,97.7,0.0
15423,24,1,7.89,15.78,0.0
15424,258,2,18.37235294117647,312.33,0.0
15426,661,7,4.594233333333333,1378.27,2.666666666666667
15427,972,3,4.7020261437908495,1438.82,0.0
15428,76,1,13.956666666666669,83.74000000000001,0.0
15429,330,3,4.132530120481928,343.0,1.2048192771084338
15432,65,1,17.119,171.19,0.0
15433,431,3,8.210754716981132,435.17,22.641509433962266
15434,534,6,15.111016949152544,891.5500000000001,6.779661016949152
15435,54,1,4.922068965517242,142.74,0.0
15436,612,3,3.388480243161094,1114.81,0.0
15437,79,1,4.446888888888888,200.10999999999999,0.0
15438,59,1,6.1612,154.03,0.0
15440,197,3,6.181129032258065,383.23,0.0
15442,46,1,113.85000000000001,227.70000000000002,0.0
15443,1612,8,8.03012987012987,3091.6,0.7792207792207793
15444,760,2,6.397397260273973,1401.03,0.0
15445,56,1,19.96,99.8,0.0
15447,85,1,16.285555555555554,146.57,0.0
15448,231,1,16.828214285714285,471.19,0.0
15449,748,5,15.087580645161289,935.43,3.225806451612903
15450,369,1,13.963,418.89,0.0
15452,283,3,9.102241379310344,527.93,0.0
15453,841,7,4.757412587412587,1360.62,0.0
15454,86,1,6.9639999999999995,174.1,0.0
15456,469,3,6.600666666666667,396.04,0.0
15457,132,1,4.035689655172414,234.07,0.0
15458,128,1,21.165714285714284,148.16,0.0
15460,108,1,3.6313793103448275,210.62,0.0
15462,146,3,18.37272727272727,202.1,0.0
15463,92,1,17.48857142857143,122.42,0.0
15464,350,1,5.7853503184713375,908.3,0.0
15465,892,24,45.52557692307692,4734.66,6.730769230769231
15466,246,1,5.842631578947368,333.03,0.0
15467,303,4,9.278490566037735,491.76,1.8867924528301887
15468,150,5,14.933103448275862,433.06,17.24137931034483
15469,149,4,16.131481481481483,435.55,11.11111111111111
15471,257,1,5.798441558441558,446.48,0.0
15472,251,1,4.849473684210526,368.56,0.0
15473,217,10,41.496428571428574,580.95,21.428571428571427
15475,319,1,15.176206896551722,440.10999999999996,0.0
15478,485,2,27.20173913043478,1251.28,0.0
15480,301,1,18.630222222222223,838.36,0.0
15482,1661,16,38.00511811023622,4826.65,22.83464566929134
15483,243,4,2.544090909090909,223.88,0.0
15484,2167,5,15.956825396825398,3015.84,0.5291005291005291
15485,1110,3,25.64627906976744,2205.58,0.0
15488,24,1,16.415,32.83,0.0
15489,512,4,17.756,976.58,9.090909090909092
15491,1544,7,18.217483870967744,2823.71,0.6451612903225806
15492,449,2,17.742,620.97,0.0
15493,555,7,6.247826086956522,1868.1,0.6688963210702341
15494,994,2,9.7612,1220.15,0.0
15497,296,3,52.709375,843.35,6.25
15498,5500,35,23.818948374760993,12457.31,2.1032504780114722
15500,532,4,15.15294117647059,1030.4,0.0
15502,2358,23,16.644484126984125,4194.41,15.476190476190476
15503,74,1,2.079142857142857,145.54,0.0
15504,33,1,4.063846153846153,52.83,0.0
15505,1514,7,26.205151515151513,2594.31,2.0202020202020203
15506,755,3,5.399878048780488,885.58,0.0
15507,162,1,10.412173913043478,478.96,0.0
15508,412,6,10.14108695652174,932.98,0.0
15510,2,1,16.9,16.9,0.0
15511,271,5,5.29925,847.88,0.0
15512,68,2,17.285714285714285,121.0,0.0
15513,4167,22,37.65047770700637,11822.25,1.910828025477707
15514,1198,13,10.361743119266055,2258.86,18.34862385321101
15516,27,3,4.158666666666667,62.38,0.0
15517,274,1,9.516296296296296,256.94,0.0
15518,1178,13,8.453272727272727,1859.72,2.727272727272727
15520,217,1,18.059444444444445,325.07,0.0
15521,1525,13,10.8406,2168.12,7.5
15522,483,2,6.1329824561403505,349.58,0.0
15523,78,1,24.186,241.86,0.0
15524,4,1,33.8,33.8,0.0
15525,413,4,4.295,773.1,1.1111111111111112
15526,24,2,31.86,127.44,0.0
15527,941,10,13.120301204819276,2177.97,1.8072289156626504
15528,105,1,7.749615384615385,201.49,0.0
15529,3287,12,5.725519287833828,3859.0,0.2967359050445104
15530,818,4,13.155648148148147,1420.81,0.0
15531,1077,2,8.522456140350878,1943.1200000000001,0.0
15532,495,6,5.420190114068441,1425.51,2.6615969581749046
15533,243,5,7.982790697674418,686.52,3.488372093023256
15535,128,7,5.491666666666667,428.35,3.8461538461538463
15537,29,1,4.2675,102.42,0.0
15539,383,1,12.299268292682926,504.27,0.0
15540,150,1,12.862666666666666,192.94,0.0
15541,49,1,2.9355172413793107,85.13000000000001,0.0
15543,86,1,4.5128571428571425,126.36,0.0
15544,2981,11,13.328659003831419,3478.78,0.7662835249042145
15545,163,2,3.5934567901234566,291.07,0.0
15547,3406,14,6.512094017094017,4571.49,0.0
15549,665,4,13.391293103448277,1553.39,0.8620689655172413
15550,294,4,9.00295081967213,549.18,0.0
15551,204,1,14.324137931034482,415.4,0.0
15552,60,1,5.301176470588236,90.12,0.0
15553,438,1,7.637142857142857,427.68,0.0
15554,74,1,15.278571428571428,213.9,0.0
15555,4255,20,4.91145945945946,4543.1,2.810810810810811
15556,219,1,8.240967741935483,255.47,0.0
15557,168,1,19.5905,391.81,0.0
15561,254,5,20.391612903225806,632.14,12.903225806451612
15562,23,1,79.35000000000001,79.35000000000001,0.0
15563,1184,7,10.537521367521368,1232.89,3.418803418803419
15565,60,2,21.645,173.16,0.0
15567,100,1,13.941428571428572,97.59,0.0
15568,452,3,13.845471698113208,733.8100000000001,0.0
15569,306,5,19.18290322580645,594.67,0.0
15570,1958,13,12.010939393939394,3963.61,2.1212121212121215
15571,237,4,10.911929824561405,621.98,0.0
15572,1204,7,10.667348837209303,2293.48,0.0
15573,324,2,5.391634615384616,560.73,0.0
15574,323,4,3.8844047619047624,652.58,0.0
15576,327,1,16.414444444444445,738.65,0.0
15577,89,3,6.417435897435897,250.28,0.0
15578,51,1,9.680769230769231,125.85,0.0
15579,120,2,6.754901960784314,344.5,0.0
15581,285,14,4.819735099337748,727.78,0.6622516556291391
15582,442,3,15.341590909090911,675.0300000000001,0.0
15584,299,5,5.51848,689.8100000000001,1.6
15585,316,1,14.593225806451612,452.39,0.0
15587,185,4,60.849999999999994,547.65,0.0
15589,240,4,15.106,453.18,3.3333333333333335
15590,-1,1,-8.45,-8.45,100.0
15592,301,1,14.488750000000001,347.73,0.0
15593,60,1,39.96,199.8,0.0
15594,961,6,16.83980769230769,1751.34,0.9615384615384616
15596,541,9,15.505833333333333,1302.49,8.333333333333332
15597,272,2,13.676521739130434,314.56,4.3478260869565215
15598,153,3,14.634375,234.15,12.5
15599,680,2,14.121346153846153,734.31,0.0
15601,4282,17,15.465821256038648,6402.85,0.966183574879227
15602,700,15,16.089074074074077,868.8100000000001,12.962962962962962
15603,46,1,11.614999999999998,23.229999999999997,0.0
15604,159,1,12.728823529411764,216.39,0.0
15605,437,5,17.449402985074627,1169.1100000000001,0.0
15606,699,11,26.60131868131868,2420.72,15.384615384615385
15607,197,1,7.977692307692307,103.71,0.0
15608,620,4,16.366,981.96,0.0
15609,142,2,14.554444444444446,261.98,11.11111111111111
15610,66,1,18.743333333333336,112.46000000000001,0.0
15611,324,15,25.547111111111114,1149.6200000000001,4.444444444444445
15612,51,2,31.191666666666666,187.15,0.0
15615,5077,27,22.43081585081585,9622.82,1.3986013986013985
15618,424,5,15.108795918367347,740.331,8.16326530612245
15619,58,1,73.53333333333335,220.60000000000002,0.0
15620,885,6,14.11451923076923,1467.91,3.8461538461538463
15621,254,6,31.716666666666665,570.9,11.11111111111111
15622,1534,16,14.592990654205607,3122.9,13.551401869158877
15623,124,1,15.505789473684212,294.61,0.0
15624,290,4,16.53235294117647,562.1,0.0
15625,960,8,18.991617647058824,1291.43,5.88235294117647
15626,646,2,12.954081632653061,634.75,0.0
15628,1770,10,17.91031847133758,2811.92,1.2738853503184715
15630,768,3,18.172459016393443,1108.52,1.639344262295082
15632,1797,10,17.186158192090396,3041.95,5.649717514124294
15634,99,1,16.236666666666668,243.55,0.0
15636,282,2,28.7124,717.81,0.0
15637,126,1,14.852,222.78,0.0
15638,-16,1,-24.4,-48.8,100.0
15639,308,1,15.576799999999999,389.41999999999996,0.0
15640,5521,17,21.951353535353537,10865.92,2.2222222222222223
15641,1385,4,15.426386554621848,1835.74,0.0
15643,238,6,15.93388888888889,573.62,8.333333333333332
15644,557,4,3.411764705882353,812.0,0.0
15645,247,1,11.328076923076924,589.0600000000001,0.0
15646,341,4,10.98138888888889,395.33000000000004,2.7777777777777777
15648,195,4,19.992857142857144,559.8000000000001,10.714285714285714
15649,46,2,97.75,195.5,0.0
15651,403,3,17.7196875,567.03,0.0
15652,203,1,15.771904761904764,331.21000000000004,0.0
15653,94,2,13.519999999999998,81.11999999999999,0.0
15654,329,2,32.80904761904762,688.99,0.0
15655,317,2,13.72918918918919,507.98,8.108108108108109
15656,340,4,15.406808510638298,724.12,0.0
15657,23,1,28.75,28.75,0.0
15658,232,8,15.825000000000001,886.2,14.285714285714285
15659,97,1,26.74090909090909,294.15,0.0
15660,978,12,16.112978723404257,1514.6200000000001,4.25531914893617
15661,82,2,17.3,86.5,0.0
15663,93,1,14.785555555555554,133.07,0.0
15664,139,2,17.41842105263158,330.95,10.526315789473683
15665,1395,2,17.741724137931033,2058.04,0.0
15667,233,1,22.802307692307693,296.43,0.0
15668,23,1,24.380000000000003,24.380000000000003,0.0
15669,287,5,16.534857142857145,578.72,5.714285714285714
15670,91,1,14.420833333333334,173.05,0.0
15671,1079,10,20.652345679012345,1672.84,3.7037037037037033
15673,1444,4,18.07109677419355,2801.02,0.0
15674,955,8,12.484666666666667,1685.43,15.555555555555555
15675,265,3,12.705238095238096,266.81,0.0
15676,1997,5,14.59625,3152.79,6.481481481481481
15677,316,1,19.035757575757575,628.18,0.0
15678,176,1,28.1075,337.29,0.0
15679,1037,4,6.741636363636364,741.58,0.0
15680,857,3,16.4124358974359,1280.17,0.0
15681,635,6,15.664179104477611,1049.5,20.8955223880597
15683,106,1,17.25,172.5,0.0
15687,1272,11,17.038690476190474,2862.5,1.1904761904761905
15689,84,2,28.233333333333334,254.1,0.0
15690,338,2,11.411052631578947,216.81,0.0
15691,46,1,43.7,87.4,0.0
15692,136,1,15.871666666666668,190.46,0.0
15694,1073,15,58.00721518987341,4582.57,1.2658227848101267
15695,187,2,17.719545454545454,389.83,0.0
15696,1017,12,14.530112994350283,2571.83,3.389830508474576
15699,112,1,15.312777777777777,275.63,0.0
15700,315,3,7.1739325842696635,638.48,3.3707865168539324
15701,895,4,6.262827004219409,1484.29,0.0
15703,66,1,42.3,211.5,0.0
15704,996,4,19.125042735042737,2237.63,0.0
15705,37,1,18.641666666666666,111.85,0.0
15706,304,7,16.44,969.96,6.779661016949152
15707,585,4,4.337289719626168,928.18,0.0
15708,1227,11,11.075185185185186,3289.33,3.0303030303030303
15709,83,1,17.703333333333333,106.22,0.0
15712,411,5,18.399622641509435,975.1800000000001,0.0
15713,147,3,16.2455,324.91,5.0
15714,185,2,9.172571428571429,321.04,0.0
15716,547,4,8.057203389830509,950.75,0.0
15717,70,1,21.47142857142857,150.3,0.0
15719,2716,14,5.36360341151386,5031.06,0.10660980810234541
15720,274,1,4.485546875,574.15,0.0
15721,330,1,5.496813186813187,500.21,0.0
15722,690,6,21.854444444444443,1573.52,4.166666666666666
15723,87,1,4.84390243902439,198.6,0.0
15724,72,3,17.691666666666666,212.3,8.333333333333332
15725,219,1,12.9296875,413.75,0.0
15727,2721,7,14.662682119205298,4428.13,0.0
15728,-29,1,-28.3875,-113.55,100.0
15729,24,2,10.333333333333334,62.0,16.666666666666664
15730,646,4,14.888082191780821,1086.83,4.10958904109589
15732,187,2,20.384285714285713,285.38,0.0
15733,62,1,16.21,162.1,0.0
15734,263,2,37.12538461538462,965.26,0.0
15737,559,12,13.283333333333333,1075.95,11.11111111111111
15738,2500,19,24.780000000000005,4361.280000000001,1.7045454545454544
15739,131,1,22.7525,182.02,0.0
15740,101,1,15.01,135.09,0.0
15743,216,4,8.74840909090909,769.86,0.0
15744,69,1,6.669999999999999,20.009999999999998,0.0
15745,408,6,16.050615384615384,1043.29,4.615384615384616
15746,141,2,6.4189655172413795,186.15,3.4482758620689653
15747,405,3,9.227311827956989,858.14,0.0
15748,51,1,7.038571428571428,147.81,0.0
15749,170,4,34.034666666666666,510.52,33.33333333333333
15750,1655,9,8.081864406779662,2384.15,0.6779661016949152
15752,1960,8,6.341771844660194,2612.81,0.24271844660194172
15753,23,1,12.65,12.65,0.0
15754,197,4,15.712758620689655,455.67,3.4482758620689653
15755,1330,8,15.1451677852349,2256.63,5.369127516778524
15756,242,4,2.7378125,525.66,0.0
15757,447,2,15.448222222222224,695.1700000000001,0.0
15758,47,1,22.805555555555557,205.25,0.0
15759,60,3,35.177142857142854,246.23999999999998,0.0
15762,250,2,15.294594594594594,565.9,0.0
15763,268,3,14.74,928.62,3.1746031746031744
15764,1856,10,15.828989361702128,2975.85,4.25531914893617
15766,165,1,27.088181818181816,297.96999999999997,0.0
15768,236,4,13.169285714285715,368.74,3.571428571428571
15769,2775,29,38.67802721088435,5685.67,11.564625850340136
15773,162,1,21.405,214.05,0.0
15774,87,1,10.282,257.05,0.0
15775,68,1,14.971428571428572,104.8,0.0
15776,125,1,12.558333333333332,226.04999999999998,0.0
15777,241,5,30.232727272727274,665.12,4.545454545454546
15780,218,3,16.05448275862069,465.58,0.0
15781,177,4,15.108095238095236,317.27,4.761904761904762
15782,538,4,45.058181818181815,1982.56,2.272727272727273
15783,114,1,15.477142857142857,216.68,0.0
15785,1124,8,20.06206896551724,1745.4,4.597701149425287
15786,3232,5,16.520321428571428,4625.69,4.642857142857143
15787,538,3,4.494466019417476,925.86,0.0
15789,394,1,13.15,328.75,0.0
15790,101,1,6.106857142857143,213.74,0.0
15791,666,3,20.187368421052632,1534.24,1.3157894736842104
15793,253,4,36.30461538461538,471.96,7.6923076923076925
15795,549,1,13.50738095238095,567.31,0.0
15796,858,10,19.442296296296295,2624.71,1.4814814814814816
15797,162,4,55.25,442.0,0.0
15799,835,3,8.739591836734695,856.48,0.0
15800,334,2,5.785966386554621,688.53,0.0
15801,558,4,14.978550724637682,1033.52,7.246376811594203
15802,-1,3,-2.8166666666666664,-8.45,66.66666666666666
15803,158,1,30.44625,243.57,0.0
15804,2383,19,13.521131386861313,3704.79,4.014598540145985
15805,3131,20,16.952345276872965,5204.37,1.9543973941368076
15806,497,3,23.13193548387097,717.09,0.0
15807,430,3,18.70625,897.9,0.0
15808,1300,5,17.25904761904762,3624.4,0.9523809523809524
15809,221,6,8.841627906976743,380.19,18.6046511627907
15810,732,7,9.895,1108.24,20.535714285714285
15811,1005,9,15.214820143884893,2114.86,4.316546762589928
15812,416,5,25.813170731707316,1058.34,0.0
15813,510,2,27.930500000000002,1117.22,0.0
15814,916,6,19.971486486486487,1477.89,2.7027027027027026
15815,890,5,25.527755102040818,1250.8600000000001,0.0
15819,1261,4,14.971463414634146,1841.49,0.0
15820,79,1,8.57235294117647,145.73,0.0
15821,202,2,8.834838709677419,547.76,0.0
15822,371,2,26.445151515151515,872.69,0.0
15823,-157,2,-26.64294117647059,-452.93,94.11764705882352
15825,201,1,13.3055,266.11,0.0
15826,894,4,22.13449275362319,1527.28,1.4492753623188406
15827,835,20,11.926194029850747,1598.1100000000001,14.17910447761194
15829,837,2,11.425098039215685,582.68,0.0
15830,397,2,13.231463414634147,542.49,4.878048780487805
15831,624,4,7.8591304347826085,542.28,1.4492753623188406
15832,464,1,15.488333333333333,836.37,0.0
15834,896,6,6.732971014492754,1858.3,1.0869565217391304
15835,438,4,18.0534,902.67,0.0
15836,24,2,7.685,92.22,16.666666666666664
15837,187,1,15.907916666666667,381.79,0.0
15838,3814,21,43.77408284023669,7397.820000000001,1.183431952662722
15839,631,5,15.54876923076923,1010.67,4.615384615384616
15840,348,3,11.872857142857143,332.44,3.571428571428571
15841,721,6,19.4306,971.53,6.0
15843,27,1,13.256250000000001,106.05000000000001,0.0
15844,133,1,11.404545454545454,125.44999999999999,0.0
15845,1770,10,24.70807142857143,3459.13,1.4285714285714286
15847,184,2,14.732727272727272,324.12,0.0
15850,273,2,2.3521649484536082,228.16,0.0
15852,48,2,6.5231818181818175,143.51,0.0
15853,131,1,3.6373333333333333,109.12,0.0
15854,752,12,18.422642857142858,2579.17,0.0
15855,469,5,8.892375,711.39,0.0
15856,7920,31,19.02197549770291,12421.35,1.2251148545176112
15857,270,1,17.9,250.6,0.0
15858,1126,5,7.21151832460733,1377.4,0.0
15860,414,8,6.429647887323943,913.01,0.0
15861,2391,9,5.338500914076782,2920.16,0.18281535648994515
15862,460,4,5.241972789115646,770.57,0.0
15863,19,2,3.7383333333333337,67.29,0.0
15864,313,8,32.413333333333334,777.9200000000001,16.666666666666664
15865,347,3,19.13225,765.29,0.0
15866,122,1,4.518888888888889,203.35,0.0
15867,1856,16,7.8274514038876895,3624.11,0.4319654427645789
15869,111,2,8.399333333333335,125.99000000000001,0.0
15870,329,1,4.625263157894737,351.52,0.0
15872,212,2,2.761171875,353.43,0.0
15874,1356,9,19.91204379562044,2727.9500000000003,12.408759124087592
15877,268,3,3.3814503816793895,442.97,1.5267175572519083
15880,198,2,2.9766981132075476,315.53000000000003,0.9433962264150944
15881,138,8,10.348125,331.14,9.375
15882,225,5,18.632083333333334,447.17,4.166666666666666
15883,223,2,7.797551020408163,382.08,0.0
15885,111,3,19.058333333333334,343.05,0.0
15886,81,1,12.421666666666667,149.06,0.0
15888,60,2,8.247857142857143,115.47,14.285714285714285
15889,214,2,4.576881720430107,425.65,0.0
15891,402,1,7.899838709677419,489.78999999999996,0.0
15894,168,2,6.4280487804878055,263.55,0.0
15895,56,1,10.83090909090909,119.14,0.0
15897,128,2,5.235,125.64,0.0
15898,458,6,12.23126436781609,1064.12,1.1494252873563218
15899,39,1,12.987499999999999,51.949999999999996,0.0
15900,220,1,6.87686274509804,350.72,0.0
15901,335,3,2.9704310344827585,344.57,0.0
15903,1640,8,44.08706666666667,3306.53,1.3333333333333335
15904,84,1,5.106,153.18,0.0
15906,537,8,9.6082119205298,1450.84,0.6622516556291391
15907,508,3,3.8351807228915664,954.96,0.0
15909,96,1,26.691428571428567,186.83999999999997,0.0
15910,1012,8,4.579288389513109,1222.67,0.0
15912,182,2,13.738421052631578,261.03,0.0
15916,732,10,8.8130625,1410.09,3.125
15917,42,1,8.566666666666666,102.8,0.0
15918,153,2,8.35575,334.23,0.0
15919,525,2,4.355174825174825,622.79,0.0
15920,99,4,2.783333333333333,167.0,0.0
15921,139,1,11.3604,284.01,0.0
15922,110,2,25.954166666666666,311.45,8.333333333333332
15923,88,1,5.451428571428572,114.48,0.0
15925,93,1,16.1875,194.25,0.0
15930,139,1,20.315714285714286,426.63,0.0
15932,1816,11,17.678571428571427,2103.75,3.361344537815126
15933,780,3,14.479864864864865,1071.51,0.0
15935,115,2,9.699166666666667,116.39,0.0
15937,73,1,20.764285714285712,145.35,0.0
15938,212,5,20.526666666666667,369.48,0.0
15939,1563,16,31.29662337662338,2409.84,1.2987012987012987
15940,3,2,14.899999999999999,29.799999999999997,50.0
15942,214,1,22.409285714285716,313.73,0.0
15944,50,1,47.51666666666667,285.1,0.0
15945,39,1,60.275,120.55,0.0
15947,410,1,30.266896551724138,877.74,0.0
15948,544,2,15.709833333333334,942.59,0.0
15949,266,2,18.75578947368421,356.36,0.0
15950,718,5,16.46893203883495,1696.3,4.854368932038835
15951,306,3,14.955116279069768,643.07,4.651162790697675
15952,370,4,8.54076923076923,777.21,0.0
15953,796,10,13.950388349514562,1436.8899999999999,4.854368932038835
15955,1931,16,22.046216216216216,4078.55,1.0810810810810811
15957,209,1,10.024761904761906,421.04,0.0
15958,33,1,14.907142857142857,104.35,0.0
15963,296,2,16.60214285714286,464.86,0.0
15965,440,4,6.8859016393442625,840.08,0.0
15967,211,2,4.9366666666666665,414.68,0.0
15969,120,4,24.961904761904766,524.2,4.761904761904762
15970,116,1,28.55454545454546,314.1,0.0
15971,656,12,42.36057142857143,1482.6200000000001,0.0
15973,44,3,16.838333333333335,101.03,33.33333333333333
15974,1962,8,18.134067796610168,3209.73,0.5649717514124294
15975,241,1,15.426250000000001,370.23,0.0
15976,264,2,4.338367346938775,425.16,0.0
15977,614,2,13.238615384615384,860.51,0.0
